user_id,event_date,total_events,question_cnt,answer_cnt,comment_cnt,active_flag
3301,2019-11-29,3,0,0,3,1
33050,2019-11-29,1,0,0,1,1
3341,2019-11-29,2,0,1,1,1
36213,2019-11-29,1,0,0,1,1
36221,2019-11-29,2,0,0,2,1
37993,2019-11-29,1,1,0,0,1
40269,2019-11-29,1,0,0,1,1
41720,2019-11-29,1,0,0,1,1
41906,2019-11-29,1,0,0,1,1
42478,2019-11-29,2,0,0,2,1
43483,2019-11-29,1,0,0,1,1
4432,2019-11-29,1,0,0,1,1
4773,2019-11-29,1,0,0,1,1
50282,2019-11-29,1,0,0,1,1
51959,2019-11-29,1,0,0,1,1
52921,2019-11-29,1,0,0,1,1
55648,2019-11-29,1,0,0,1,1
56885,2019-11-29,1,0,0,1,1
60926,2019-11-29,6,0,0,6,1
6188,2019-11-29,2,0,0,2,1
65510,2019-11-29,1,0,0,1,1
67437,2019-11-29,1,1,0,0,1
69267,2019-11-29,1,1,0,0,1
73789,2019-11-29,2,0,0,2,1
77409,2019-11-29,3,1,0,2,1
79248,2019-11-29,1,1,0,0,1
81694,2019-11-29,1,0,0,1,1
81717,2019-11-29,1,0,1,0,1
8279,2019-11-29,1,0,0,1,1
9009,2019-11-29,2,0,0,2,1
95267,2019-11-29,9,0,5,4,1
96666,2019-11-29,1,0,1,0,1
97972,2019-11-29,1,0,0,1,1
10051,2019-11-30,6,0,0,6,1
105981,2019-11-30,1,0,0,1,1
106022,2019-11-30,1,1,0,0,1
106023,2019-11-30,6,1,0,5,1
106024,2019-11-30,1,1,0,0,1
106028,2019-11-30,1,1,0,0,1
106039,2019-11-30,1,1,0,0,1
11491,2019-11-30,3,0,0,3,1
12046,2019-11-30,1,0,0,1,1
12141,2019-11-30,1,0,0,1,1
1362,2019-11-30,2,0,0,2,1
140,2019-11-30,2,0,0,2,1
1764,2019-11-30,1,0,0,1,1
1810,2019-11-30,1,1,0,0,1
18374,2019-11-30,1,0,0,1,1
1893,2019-11-30,3,0,1,2,1
19233,2019-11-30,1,0,0,1,1
19400,2019-11-30,4,0,0,4,1
19560,2019-11-30,1,0,0,1,1
27466,2019-11-30,1,0,0,1,1
28829,2019-11-30,1,0,0,1,1
3221,2019-11-30,2,0,1,1,1
32836,2019-11-30,1,0,0,1,1
3301,2019-11-30,4,0,0,4,1
37993,2019-11-30,1,0,0,1,1
38849,2019-11-30,1,0,1,0,1
54781,2019-11-30,1,0,1,0,1
55372,2019-11-30,2,0,1,1,1
60371,2019-11-30,1,0,0,1,1
60926,2019-11-30,4,0,0,4,1
67437,2019-11-30,2,0,0,2,1
76708,2019-11-30,2,0,1,1,1
83455,2019-11-30,1,0,1,0,1
91355,2019-11-30,3,0,0,3,1
95267,2019-11-30,10,0,3,7,1
105140,2019-12-01,2,0,1,1,1
105908,2019-12-01,1,1,0,0,1
106008,2019-12-01,1,0,0,1,1
106022,2019-12-01,1,0,0,1,1
106028,2019-12-01,2,1,0,1,1
106039,2019-12-01,2,0,0,2,1
106042,2019-12-01,1,1,0,0,1
106047,2019-12-01,2,1,1,0,1
106048,2019-12-01,1,1,0,0,1
106051,2019-12-01,2,0,1,1,1
106056,2019-12-01,1,1,0,0,1
106062,2019-12-01,1,0,0,1,1
106069,2019-12-01,1,0,1,0,1
106070,2019-12-01,1,0,0,1,1
106072,2019-12-01,1,1,0,0,1
11491,2019-12-01,1,0,0,1,1
12141,2019-12-01,1,0,0,1,1
12263,2019-12-01,1,1,0,0,1
1362,2019-12-01,3,2,1,0,1
13971,2019-12-01,1,0,1,0,1
16730,2019-12-01,1,0,0,1,1
1810,2019-12-01,10,0,1,9,1
18374,2019-12-01,2,1,0,1,1
1893,2019-12-01,4,0,2,2,1
22162,2019-12-01,6,0,1,5,1
22710,2019-12-01,1,0,0,1,1
264,2019-12-01,1,0,1,0,1
27650,2019-12-01,3,0,0,3,1
27778,2019-12-01,2,0,2,0,1
3221,2019-12-01,1,0,0,1,1
33703,2019-12-01,1,0,0,1,1
37993,2019-12-01,1,0,1,0,1
46,2019-12-01,1,0,0,1,1
465,2019-12-01,1,0,0,1,1
56885,2019-12-01,1,0,1,0,1
60371,2019-12-01,3,0,0,3,1
60926,2019-12-01,4,0,0,4,1
76708,2019-12-01,3,0,2,1,1
9009,2019-12-01,2,0,1,1,1
95267,2019-12-01,6,0,2,4,1
98705,2019-12-01,1,0,1,0,1
101,2019-12-02,1,0,0,1,1
101043,2019-12-02,1,1,0,0,1
102013,2019-12-02,1,0,0,1,1
104297,2019-12-02,1,0,0,1,1
105432,2019-12-02,1,0,0,1,1
105983,2019-12-02,1,0,0,1,1
106051,2019-12-02,2,0,0,2,1
106072,2019-12-02,2,0,0,2,1
106074,2019-12-02,1,0,1,0,1
106075,2019-12-02,1,0,0,1,1
106076,2019-12-02,1,1,0,0,1
106086,2019-12-02,1,1,0,0,1
106088,2019-12-02,2,1,0,1,1
106090,2019-12-02,1,1,0,0,1
106091,2019-12-02,1,1,0,0,1
106094,2019-12-02,2,1,0,1,1
106095,2019-12-02,1,0,1,0,1
106097,2019-12-02,1,0,1,0,1
106099,2019-12-02,2,1,1,0,1
106110,2019-12-02,1,1,0,0,1
11883,2019-12-02,1,0,0,1,1
12011,2019-12-02,4,0,0,4,1
13208,2019-12-02,1,0,0,1,1
1362,2019-12-02,1,0,0,1,1
13650,2019-12-02,1,0,1,0,1
1438,2019-12-02,1,0,0,1,1
147,2019-12-02,2,0,0,2,1
1810,2019-12-02,2,0,0,2,1
18878,2019-12-02,1,0,0,1,1
1893,2019-12-02,3,0,1,2,1
19006,2019-12-02,2,0,0,2,1
19233,2019-12-02,1,0,0,1,1
19400,2019-12-02,1,0,0,1,1
20425,2019-12-02,1,0,0,1,1
21825,2019-12-02,3,0,2,1,1
22037,2019-12-02,1,0,0,1,1
22285,2019-12-02,2,0,0,2,1
23117,2019-12-02,1,0,0,1,1
2618,2019-12-02,1,0,0,1,1
26433,2019-12-02,1,0,0,1,1
27650,2019-12-02,2,0,0,2,1
28009,2019-12-02,1,0,0,1,1
28829,2019-12-02,1,0,0,1,1
29098,2019-12-02,1,0,0,1,1
2998,2019-12-02,2,0,0,2,1
3221,2019-12-02,9,0,1,8,1
3301,2019-12-02,4,0,0,4,1
35513,2019-12-02,1,0,1,0,1
36805,2019-12-02,1,0,0,1,1
37042,2019-12-02,2,1,0,1,1
3773,2019-12-02,1,0,0,1,1
39279,2019-12-02,1,0,0,1,1
40422,2019-12-02,2,0,1,1,1
41720,2019-12-02,1,0,0,1,1
42566,2019-12-02,1,0,0,1,1
42899,2019-12-02,2,0,0,2,1
47051,2019-12-02,1,0,0,1,1
47731,2019-12-02,1,0,0,1,1
53546,2019-12-02,1,0,0,1,1
55372,2019-12-02,1,0,0,1,1
60371,2019-12-02,1,0,1,0,1
60926,2019-12-02,1,0,0,1,1
6188,2019-12-02,1,0,0,1,1
6464,2019-12-02,1,0,0,1,1
6590,2019-12-02,1,0,0,1,1
66015,2019-12-02,1,0,0,1,1
66312,2019-12-02,3,1,1,1,1
68691,2019-12-02,1,0,0,1,1
69097,2019-12-02,1,0,0,1,1
73667,2019-12-02,1,0,0,1,1
74650,2019-12-02,2,0,0,2,1
76708,2019-12-02,5,0,0,5,1
80090,2019-12-02,1,0,1,0,1
8049,2019-12-02,1,0,0,1,1
81659,2019-12-02,1,0,0,1,1
88269,2019-12-02,1,0,1,0,1
9009,2019-12-02,2,1,0,1,1
95267,2019-12-02,1,0,0,1,1
97932,2019-12-02,1,0,0,1,1
984,2019-12-02,1,0,0,1,1
98727,2019-12-02,1,0,0,1,1
101,2019-12-03,1,0,0,1,1
101043,2019-12-03,1,0,0,1,1
102013,2019-12-03,1,0,0,1,1
103861,2019-12-03,1,0,0,1,1
104297,2019-12-03,1,1,0,0,1
104437,2019-12-03,1,0,0,1,1
105457,2019-12-03,1,0,1,0,1
105908,2019-12-03,3,2,0,1,1
105923,2019-12-03,1,0,0,1,1
106039,2019-12-03,4,1,0,3,1
106042,2019-12-03,2,0,0,2,1
106051,2019-12-03,2,0,0,2,1
106086,2019-12-03,1,0,0,1,1
106095,2019-12-03,3,0,0,3,1
106099,2019-12-03,2,0,0,2,1
106114,2019-12-03,1,0,0,1,1
106116,2019-12-03,1,1,0,0,1
106122,2019-12-03,2,1,0,1,1
106125,2019-12-03,1,1,0,0,1
106126,2019-12-03,1,0,1,0,1
106129,2019-12-03,1,1,0,0,1
106130,2019-12-03,1,1,0,0,1
106131,2019-12-03,1,1,0,0,1
106133,2019-12-03,1,1,0,0,1
106134,2019-12-03,1,1,0,0,1
12011,2019-12-03,2,0,0,2,1
12141,2019-12-03,2,0,0,2,1
12709,2019-12-03,2,0,0,2,1
13280,2019-12-03,2,1,0,1,1
13639,2019-12-03,1,0,1,0,1
14082,2019-12-03,1,0,1,0,1
1438,2019-12-03,1,0,0,1,1
1595,2019-12-03,1,0,0,1,1
1810,2019-12-03,3,0,1,2,1
19400,2019-12-03,3,0,2,1,1
20748,2019-12-03,1,0,0,1,1
23176,2019-12-03,1,0,0,1,1
24596,2019-12-03,2,1,0,1,1
26389,2019-12-03,1,0,0,1,1
27539,2019-12-03,1,0,1,0,1
27650,2019-12-03,2,0,0,2,1
277,2019-12-03,1,0,1,0,1
27778,2019-12-03,1,0,1,0,1
28009,2019-12-03,1,0,0,1,1
29098,2019-12-03,1,0,0,1,1
29706,2019-12-03,1,0,0,1,1
30440,2019-12-03,1,0,1,0,1
30703,2019-12-03,1,0,0,1,1
31165,2019-12-03,1,0,0,1,1
3221,2019-12-03,4,0,1,3,1
33050,2019-12-03,3,0,2,1,1
33703,2019-12-03,2,0,0,2,1
37042,2019-12-03,1,1,0,0,1
41720,2019-12-03,2,0,0,2,1
42190,2019-12-03,1,0,0,1,1
42483,2019-12-03,1,0,0,1,1
43483,2019-12-03,2,0,0,2,1
465,2019-12-03,1,0,0,1,1
48296,2019-12-03,1,0,0,1,1
50282,2019-12-03,1,1,0,0,1
51816,2019-12-03,1,0,0,1,1
56885,2019-12-03,5,0,0,5,1
60371,2019-12-03,2,0,1,1,1
60926,2019-12-03,7,0,3,4,1
6721,2019-12-03,1,1,0,0,1
67804,2019-12-03,1,0,1,0,1
7189,2019-12-03,1,0,0,1,1
74638,2019-12-03,1,0,0,1,1
75278,2019-12-03,1,1,0,0,1
76708,2019-12-03,3,0,0,3,1
77190,2019-12-03,1,0,0,1,1
77222,2019-12-03,1,0,0,1,1
8492,2019-12-03,2,1,0,1,1
85309,2019-12-03,2,0,0,2,1
87254,2019-12-03,1,0,0,1,1
9009,2019-12-03,2,0,1,1,1
95267,2019-12-03,12,0,3,9,1
101,2019-12-04,2,0,0,2,1
101043,2019-12-04,1,0,0,1,1
10197,2019-12-04,1,0,0,1,1
104297,2019-12-04,2,0,0,2,1
105815,2019-12-04,1,0,0,1,1
106000,2019-12-04,4,0,0,4,1
106038,2019-12-04,2,0,0,2,1
106042,2019-12-04,4,1,0,3,1
106137,2019-12-04,2,1,0,1,1
106141,2019-12-04,1,1,0,0,1
106144,2019-12-04,1,1,0,0,1
106150,2019-12-04,3,1,0,2,1
106151,2019-12-04,1,1,0,0,1
106155,2019-12-04,1,1,0,0,1
106158,2019-12-04,1,0,0,1,1
106159,2019-12-04,1,1,0,0,1
1159,2019-12-04,1,0,0,1,1
13280,2019-12-04,1,0,0,1,1
1362,2019-12-04,1,0,0,1,1
13650,2019-12-04,2,0,0,2,1
14082,2019-12-04,5,0,1,4,1
1810,2019-12-04,2,1,0,1,1
18374,2019-12-04,4,1,0,3,1
19400,2019-12-04,10,0,2,8,1
19973,2019-12-04,1,1,0,0,1
20691,2019-12-04,1,0,0,1,1
22140,2019-12-04,3,0,0,3,1
22851,2019-12-04,1,0,1,0,1
22888,2019-12-04,1,1,0,0,1
2363,2019-12-04,1,0,1,0,1
24596,2019-12-04,3,0,0,3,1
2618,2019-12-04,3,0,0,3,1
27650,2019-12-04,4,0,0,4,1
28009,2019-12-04,1,0,1,0,1
2998,2019-12-04,2,0,1,1,1
30440,2019-12-04,3,0,0,3,1
30703,2019-12-04,4,0,1,3,1
3221,2019-12-04,5,0,1,4,1
37042,2019-12-04,6,0,4,2,1
3884,2019-12-04,1,0,0,1,1
40422,2019-12-04,4,0,0,4,1
42899,2019-12-04,1,1,0,0,1
47051,2019-12-04,2,0,1,1,1
47855,2019-12-04,1,0,0,1,1
50282,2019-12-04,3,0,0,3,1
56901,2019-12-04,1,0,1,0,1
60371,2019-12-04,2,0,1,1,1
60926,2019-12-04,5,0,0,5,1
6128,2019-12-04,1,0,1,0,1
6418,2019-12-04,1,0,1,0,1
66312,2019-12-04,2,1,0,1,1
66915,2019-12-04,1,0,0,1,1
6721,2019-12-04,1,0,0,1,1
67986,2019-12-04,1,0,0,1,1
69484,2019-12-04,1,0,0,1,1
69563,2019-12-04,1,1,0,0,1
71664,2019-12-04,1,0,1,0,1
7189,2019-12-04,1,0,1,0,1
73234,2019-12-04,1,0,0,1,1
73789,2019-12-04,1,0,0,1,1
76708,2019-12-04,3,0,0,3,1
79260,2019-12-04,5,0,2,3,1
80056,2019-12-04,1,1,0,0,1
80090,2019-12-04,2,0,2,0,1
8279,2019-12-04,1,0,0,1,1
82899,2019-12-04,1,0,1,0,1
90956,2019-12-04,1,0,0,1,1
95267,2019-12-04,3,0,0,3,1
96666,2019-12-04,1,0,0,1,1
101,2019-12-05,2,0,1,1,1
106038,2019-12-05,4,1,0,3,1
106151,2019-12-05,4,0,0,4,1
106160,2019-12-05,2,1,0,1,1
106161,2019-12-05,1,0,1,0,1
106163,2019-12-05,1,1,0,0,1
106164,2019-12-05,1,1,0,0,1
106171,2019-12-05,2,1,0,1,1
106181,2019-12-05,1,1,0,0,1
12046,2019-12-05,1,0,0,1,1
1362,2019-12-05,3,0,0,3,1
136388,2019-12-05,1,0,0,1,1
1438,2019-12-05,1,0,0,1,1
1810,2019-12-05,1,1,0,0,1
18374,2019-12-05,1,0,0,1,1
1893,2019-12-05,3,1,1,1,1
19400,2019-12-05,1,0,0,1,1
19973,2019-12-05,1,0,0,1,1
22415,2019-12-05,1,0,0,1,1
2271,2019-12-05,1,0,1,0,1
2618,2019-12-05,1,0,0,1,1
27650,2019-12-05,1,0,0,1,1
29850,2019-12-05,2,0,0,2,1
30440,2019-12-05,1,0,1,0,1
30703,2019-12-05,1,0,0,1,1
31165,2019-12-05,1,0,0,1,1
3221,2019-12-05,5,0,1,4,1
33008,2019-12-05,1,0,0,1,1
3341,2019-12-05,5,0,2,3,1
36213,2019-12-05,2,0,1,1,1
40009,2019-12-05,1,0,0,1,1
41720,2019-12-05,2,0,0,2,1
42899,2019-12-05,4,0,0,4,1
50282,2019-12-05,2,0,0,2,1
54261,2019-12-05,2,1,0,1,1
60371,2019-12-05,1,0,0,1,1
6047,2019-12-05,2,0,0,2,1
60926,2019-12-05,3,0,1,2,1
62763,2019-12-05,1,0,1,0,1
63071,2019-12-05,3,1,0,2,1
67804,2019-12-05,2,0,1,1,1
69744,2019-12-05,1,0,0,1,1
73234,2019-12-05,1,0,0,1,1
76708,2019-12-05,1,0,1,0,1
796,2019-12-05,1,0,0,1,1
8799,2019-12-05,1,0,0,1,1
92346,2019-12-05,1,0,1,0,1
95267,2019-12-05,1,0,1,0,1
97972,2019-12-05,1,1,0,0,1
984,2019-12-05,1,0,1,0,1
101797,2019-12-06,2,0,0,2,1
104724,2019-12-06,1,1,0,0,1
106038,2019-12-06,2,0,0,2,1
106039,2019-12-06,2,1,0,1,1
106151,2019-12-06,3,0,0,3,1
106181,2019-12-06,1,0,0,1,1
106186,2019-12-06,5,0,5,0,1
106189,2019-12-06,1,1,0,0,1
106192,2019-12-06,1,1,0,0,1
106193,2019-12-06,8,0,2,6,1
106200,2019-12-06,1,1,0,0,1
106201,2019-12-06,1,0,0,1,1
106202,2019-12-06,1,1,0,0,1
106205,2019-12-06,1,0,1,0,1
106206,2019-12-06,1,1,0,0,1
106207,2019-12-06,1,1,0,0,1
1154,2019-12-06,1,0,0,1,1
11913,2019-12-06,2,0,0,2,1
12709,2019-12-06,1,0,0,1,1
12803,2019-12-06,1,0,0,1,1
1381,2019-12-06,2,0,1,1,1
16680,2019-12-06,3,0,0,3,1
1810,2019-12-06,1,1,0,0,1
1893,2019-12-06,1,0,1,0,1
19400,2019-12-06,3,0,0,3,1
20141,2019-12-06,2,0,0,2,1
2271,2019-12-06,1,0,1,0,1
23117,2019-12-06,1,0,0,1,1
2358,2019-12-06,10,0,0,10,1
24357,2019-12-06,1,0,0,1,1
2509,2019-12-06,1,0,0,1,1
27650,2019-12-06,6,0,1,5,1
28009,2019-12-06,4,0,1,3,1
30703,2019-12-06,4,0,1,3,1
3221,2019-12-06,1,0,0,1,1
33051,2019-12-06,2,0,0,2,1
33257,2019-12-06,1,0,1,0,1
36213,2019-12-06,1,0,0,1,1
3884,2019-12-06,1,0,0,1,1
42483,2019-12-06,1,0,0,1,1
42899,2019-12-06,2,0,0,2,1
44187,2019-12-06,1,0,0,1,1
47051,2019-12-06,2,0,1,1,1
55207,2019-12-06,3,1,0,2,1
60805,2019-12-06,1,0,0,1,1
60926,2019-12-06,3,0,0,3,1
62763,2019-12-06,7,0,0,7,1
6669,2019-12-06,2,0,0,2,1
71367,2019-12-06,4,2,0,2,1
76708,2019-12-06,7,0,2,5,1
8279,2019-12-06,1,0,0,1,1
9009,2019-12-06,5,3,0,2,1
90174,2019-12-06,1,0,0,1,1
95267,2019-12-06,11,0,2,9,1
97972,2019-12-06,4,0,0,4,1
984,2019-12-06,1,0,0,1,1
98610,2019-12-06,5,2,0,3,1
10051,2019-12-07,2,1,0,1,1
103697,2019-12-07,1,1,0,0,1
104101,2019-12-07,1,0,0,1,1
106141,2019-12-07,10,1,0,9,1
106177,2019-12-07,2,1,0,1,1
106214,2019-12-07,2,1,0,1,1
106217,2019-12-07,2,0,1,1,1
106219,2019-12-07,1,0,1,0,1
106221,2019-12-07,1,0,1,0,1
106222,2019-12-07,3,1,0,2,1
106224,2019-12-07,3,1,0,2,1
1362,2019-12-07,2,1,0,1,1
13639,2019-12-07,1,0,0,1,1
13650,2019-12-07,1,0,1,0,1
13971,2019-12-07,1,0,1,0,1
16680,2019-12-07,1,0,0,1,1
16730,2019-12-07,1,0,1,0,1
1810,2019-12-07,2,1,0,1,1
18491,2019-12-07,1,0,0,1,1
18611,2019-12-07,1,0,0,1,1
1893,2019-12-07,1,0,0,1,1
19400,2019-12-07,3,0,1,2,1
22415,2019-12-07,1,0,0,1,1
23117,2019-12-07,1,0,1,0,1
2509,2019-12-07,2,0,0,2,1
27650,2019-12-07,8,0,1,7,1
28688,2019-12-07,1,0,0,1,1
29377,2019-12-07,1,0,1,0,1
30717,2019-12-07,1,0,0,1,1
3221,2019-12-07,2,0,0,2,1
3341,2019-12-07,1,0,0,1,1
33703,2019-12-07,1,0,0,1,1
37993,2019-12-07,4,0,2,2,1
38276,2019-12-07,1,0,0,1,1
40422,2019-12-07,5,0,0,5,1
47051,2019-12-07,1,0,0,1,1
47175,2019-12-07,1,0,1,0,1
47730,2019-12-07,1,0,0,1,1
49602,2019-12-07,1,0,0,1,1
54781,2019-12-07,1,0,1,0,1
55892,2019-12-07,2,0,1,1,1
56792,2019-12-07,1,1,0,0,1
56885,2019-12-07,1,0,0,1,1
59821,2019-12-07,1,0,1,0,1
60371,2019-12-07,4,0,1,3,1
6047,2019-12-07,1,0,0,1,1
60926,2019-12-07,5,0,0,5,1
6337,2019-12-07,1,0,0,1,1
65195,2019-12-07,1,0,0,1,1
65676,2019-12-07,2,0,0,2,1
66173,2019-12-07,1,0,0,1,1
67804,2019-12-07,1,0,1,0,1
71664,2019-12-07,1,0,0,1,1
73830,2019-12-07,6,1,0,5,1
74840,2019-12-07,1,0,0,1,1
76708,2019-12-07,9,0,0,9,1
77222,2019-12-07,1,0,0,1,1
77409,2019-12-07,1,0,0,1,1
84040,2019-12-07,1,0,0,1,1
87655,2019-12-07,1,1,0,0,1
88287,2019-12-07,1,0,0,1,1
9009,2019-12-07,2,0,1,1,1
90241,2019-12-07,1,0,0,1,1
90776,2019-12-07,2,0,2,0,1
95267,2019-12-07,1,0,0,1,1
96874,2019-12-07,1,1,0,0,1
98610,2019-12-07,2,0,0,2,1
101,2019-12-08,1,0,0,1,1
106038,2019-12-08,1,0,0,1,1
106186,2019-12-08,1,0,1,0,1
106206,2019-12-08,1,0,0,1,1
106219,2019-12-08,1,0,0,1,1
106224,2019-12-08,1,0,0,1,1
106231,2019-12-08,1,0,1,0,1
106236,2019-12-08,1,1,0,0,1
106244,2019-12-08,1,1,0,0,1
106247,2019-12-08,2,1,0,1,1
106248,2019-12-08,2,1,0,1,1
1159,2019-12-08,1,0,0,1,1
12709,2019-12-08,2,0,0,2,1
1381,2019-12-08,1,0,0,1,1
16509,2019-12-08,1,0,0,1,1
1810,2019-12-08,1,1,0,0,1
19400,2019-12-08,7,0,2,5,1
21990,2019-12-08,1,0,0,1,1
22968,2019-12-08,1,0,0,1,1
27650,2019-12-08,3,0,1,2,1
30703,2019-12-08,1,0,0,1,1
3221,2019-12-08,1,0,1,0,1
3301,2019-12-08,1,0,0,1,1
33703,2019-12-08,1,0,0,1,1
38417,2019-12-08,1,0,0,1,1
40098,2019-12-08,3,0,2,1,1
47051,2019-12-08,2,0,0,2,1
51581,2019-12-08,1,0,1,0,1
51671,2019-12-08,1,0,0,1,1
55892,2019-12-08,2,0,0,2,1
56792,2019-12-08,1,0,0,1,1
60028,2019-12-08,1,1,0,0,1
60926,2019-12-08,3,0,1,2,1
64685,2019-12-08,1,0,1,0,1
67418,2019-12-08,2,0,0,2,1
71664,2019-12-08,3,0,1,2,1
73830,2019-12-08,2,0,1,1,1
74335,2019-12-08,1,0,0,1,1
76708,2019-12-08,1,0,0,1,1
77409,2019-12-08,1,1,0,0,1
84412,2019-12-08,1,0,0,1,1
8492,2019-12-08,2,0,0,2,1
95122,2019-12-08,1,1,0,0,1
95163,2019-12-08,1,1,0,0,1
952,2019-12-08,1,0,0,1,1
984,2019-12-08,1,0,1,0,1
99328,2019-12-08,1,1,0,0,1
100164,2019-12-09,1,0,1,0,1
10097,2019-12-09,1,1,0,0,1
101,2019-12-09,6,0,2,4,1
103861,2019-12-09,1,0,0,1,1
105125,2019-12-09,1,1,0,0,1
106177,2019-12-09,1,0,1,0,1
106202,2019-12-09,1,0,0,1,1
106214,2019-12-09,1,0,0,1,1
106219,2019-12-09,2,0,0,2,1
106236,2019-12-09,1,0,0,1,1
106252,2019-12-09,1,1,0,0,1
106254,2019-12-09,4,1,0,3,1
106255,2019-12-09,2,1,0,1,1
106260,2019-12-09,2,0,0,2,1
106263,2019-12-09,1,1,0,0,1
106265,2019-12-09,2,1,0,1,1
106267,2019-12-09,1,0,1,0,1
106268,2019-12-09,1,1,0,0,1
106269,2019-12-09,1,0,0,1,1
106270,2019-12-09,1,1,0,0,1
106274,2019-12-09,2,1,0,1,1
106275,2019-12-09,1,1,0,0,1
106276,2019-12-09,2,1,0,1,1
106278,2019-12-09,2,1,0,1,1
106279,2019-12-09,1,0,0,1,1
106281,2019-12-09,1,0,0,1,1
11512,2019-12-09,1,0,0,1,1
11883,2019-12-09,1,0,0,1,1
12046,2019-12-09,1,0,1,0,1
12141,2019-12-09,1,0,0,1,1
12555,2019-12-09,1,0,0,1,1
12709,2019-12-09,2,0,0,2,1
13208,2019-12-09,1,0,0,1,1
1362,2019-12-09,2,0,1,1,1
14128,2019-12-09,1,0,0,1,1
16730,2019-12-09,1,0,0,1,1
17153,2019-12-09,1,0,0,1,1
18374,2019-12-09,6,2,0,4,1
18491,2019-12-09,1,0,0,1,1
19400,2019-12-09,9,0,1,8,1
19560,2019-12-09,2,0,0,2,1
2358,2019-12-09,2,0,1,1,1
27650,2019-12-09,3,0,0,3,1
28009,2019-12-09,1,0,1,0,1
29098,2019-12-09,1,0,0,1,1
30440,2019-12-09,2,0,0,2,1
30703,2019-12-09,2,0,1,1,1
31165,2019-12-09,2,0,0,2,1
31367,2019-12-09,1,0,0,1,1
3221,2019-12-09,7,0,3,4,1
324,2019-12-09,1,0,0,1,1
3301,2019-12-09,1,0,0,1,1
33050,2019-12-09,1,0,0,1,1
33257,2019-12-09,1,0,0,1,1
33711,2019-12-09,1,1,0,0,1
36221,2019-12-09,2,0,0,2,1
36405,2019-12-09,1,0,0,1,1
36871,2019-12-09,1,0,0,1,1
3736,2019-12-09,1,0,1,0,1
37380,2019-12-09,2,0,1,1,1
37993,2019-12-09,1,0,1,0,1
39782,2019-12-09,2,0,1,1,1
40422,2019-12-09,2,0,0,2,1
41598,2019-12-09,1,1,0,0,1
43483,2019-12-09,2,0,1,1,1
465,2019-12-09,1,0,0,1,1
46574,2019-12-09,1,0,0,1,1
46787,2019-12-09,1,0,0,1,1
49556,2019-12-09,1,0,0,1,1
54781,2019-12-09,1,0,0,1,1
55892,2019-12-09,2,0,1,1,1
60371,2019-12-09,2,0,1,1,1
6047,2019-12-09,1,0,0,1,1
60926,2019-12-09,12,0,2,10,1
64883,2019-12-09,1,0,0,1,1
67418,2019-12-09,1,0,0,1,1
69063,2019-12-09,2,1,0,1,1
70259,2019-12-09,1,0,0,1,1
71367,2019-12-09,3,0,0,3,1
77409,2019-12-09,1,1,0,0,1
79629,2019-12-09,1,0,0,1,1
8279,2019-12-09,1,0,0,1,1
83277,2019-12-09,1,0,0,1,1
8492,2019-12-09,1,0,1,0,1
86447,2019-12-09,1,1,0,0,1
88137,2019-12-09,2,2,0,0,1
89830,2019-12-09,1,1,0,0,1
9009,2019-12-09,2,0,1,1,1
95267,2019-12-09,3,0,2,1,1
984,2019-12-09,1,0,0,1,1
98592,2019-12-09,1,1,0,0,1
10097,2019-12-10,2,0,1,1,1
101,2019-12-10,2,0,1,1,1
105125,2019-12-10,1,0,0,1,1
106089,2019-12-10,2,0,2,0,1
106095,2019-12-10,2,0,1,1,1
106247,2019-12-10,1,0,0,1,1
106270,2019-12-10,1,0,0,1,1
106286,2019-12-10,1,0,0,1,1
106289,2019-12-10,1,0,0,1,1
106292,2019-12-10,1,0,0,1,1
106296,2019-12-10,1,0,0,1,1
106298,2019-12-10,1,0,0,1,1
106302,2019-12-10,3,2,0,1,1
106305,2019-12-10,1,0,0,1,1
106307,2019-12-10,2,1,0,1,1
106312,2019-12-10,1,0,1,0,1
106313,2019-12-10,1,0,1,0,1
106316,2019-12-10,1,1,0,0,1
106317,2019-12-10,1,1,0,0,1
11491,2019-12-10,1,0,0,1,1
11736,2019-12-10,1,1,0,0,1
12141,2019-12-10,1,0,0,1,1
13971,2019-12-10,2,0,2,0,1
16680,2019-12-10,1,0,0,1,1
17153,2019-12-10,1,0,1,0,1
1727,2019-12-10,1,0,0,1,1
1810,2019-12-10,6,1,0,5,1
18374,2019-12-10,4,1,0,3,1
18491,2019-12-10,2,0,0,2,1
1893,2019-12-10,1,0,0,1,1
19400,2019-12-10,2,0,0,2,1
22622,2019-12-10,1,0,0,1,1
2358,2019-12-10,2,0,0,2,1
2363,2019-12-10,1,0,0,1,1
2509,2019-12-10,4,1,1,2,1
27650,2019-12-10,3,0,1,2,1
28009,2019-12-10,1,0,0,1,1
28333,2019-12-10,2,0,0,2,1
30703,2019-12-10,3,0,0,3,1
3161,2019-12-10,1,0,0,1,1
3221,2019-12-10,1,0,0,1,1
33051,2019-12-10,2,0,0,2,1
33703,2019-12-10,1,0,0,1,1
3390,2019-12-10,1,0,0,1,1
35615,2019-12-10,2,0,1,1,1
3736,2019-12-10,1,0,0,1,1
37993,2019-12-10,3,0,1,2,1
39782,2019-12-10,2,0,0,2,1
41995,2019-12-10,2,0,0,2,1
42899,2019-12-10,2,0,0,2,1
43483,2019-12-10,1,1,0,0,1
